PA,BFS,Belisario Frias,Belisario Frias,0904N 07929W
PA,BEL,Bella Vista,Bella Vista,0834N 08011W
PA,BJG,Bijagual,Bijagual,0831N 08221W
PA,BVS,Bisvalles,Bisvalles,0810N 08113W
PA,BCC,Boca Chica,Boca Chica,0813N 08213W
PA,BDC,Boca de Cupe,Boca de Cupe,0803N 07735W
PA,BDM,Boca del Monte,Boca del Monte,0821N 08207W
PA,BOC,Bocas del Toro,Bocas del Toro,0920N 08214W
PA,BOQ,Boquerón,Boqueron,0921N 07934W
PA,BQT,Boquete,Boquete,0846N 08226W
PA,BNN,Breñón,Brenon,0838N 08249W
PA,BJS,Brujas,Brujas,0835N 07831W
PA,CON,Buena Vista,Buena Vista,0916N 07941W
PA,BAS,Buenos Aires,Buenos Aires,0838N 07957W
PA,PZA,Bugaba,Bugaba,0829N 08237W
PA,CBL,Caballero,Caballero,0833N 08012W
PA,CYA,Cabuya,Cabuya,0802N 08038W
PA,CBA,Cabuya,Cabuya,0835N 07955W
PA,CCQ,Cacique,Cacique,0937N 07937W
PA,CMT,Caimitillo,Caimitillo,0909N 07932W
PA,CAM,Caimito,Caimito,0849N 07957W
PA,CLD,Caldera,Caldera,0839N 08223W
PA,CDE,Caledonia,Caledonia,
PA,CLA,Calidonia,Calidonia,0757N 08123W
PA,CLB,Calobre,Calobre,0819N 08051W
PA,CLV,Calovébora,Calovebora,0848N 08113W
PA,CMB,Cambutal,Cambutal,0716N 08029W
PA,CMG,Camogantí,Camoganti,0808N 07753W
PA,CMP,Campana,Campana,0843N 07954W
PA,CNS,Cañas,Canas,0727N 08016W
PA,CGS,Cañas Gordas,Canas Gordas,0844N 08254W
PA,CNV,Cañaveral,Canaveral,0831N 08026W
PA,CZZ,Cañazas,Canazas,0808N 08042W
PA,CNT,Cañita,Canita,0912N 07852W
PA,CGO,Canta Gallo,Canta Gallo,0821N 08237W
PA,CDL,Canto del Llano,Canto del Llano,0807N 08058W
PA,CPL,Capellanía,Capellania,0818N 08033W
PA,CAP,Capira,Capira,0845N 07953W
PA,CSA,Carlos Santana Avila,Carlos Santana Avila,0806N 08050W
PA,CTE,Cartí Tupile,Carti Tupile,0929N 07858W
PA,CTV,Cativá,Cativa,0921N 07950W
PA,CDN,Catorce De Noviembre,Catorce De Noviembre,0756N 08106W
PA,CCH,Cauchero,Cauchero,0909N 08216W
PA,CBC,Cebaco,Cebaco,0734N 08104W
PA,CMO,Cermeño,Cermeno,0844N 07951W
PA,CZL,Cerro Azul,Cerro Azul,0910N 07925W
PA,CCA,Cerro de Casa,Cerro de Casa,0807N 08133W
PA,CLG,Cerro Largo,Cerro Largo,0750N 08050W
PA,CPA,Cerro Punta,Cerro Punta,0851N 08234W
PA,CHM,Chame,Chame,0835N 07953W
PA,CHX,Changuinola,Changuinola,
PA,CHA,Charco Azul,Charco Azul,
PA,CHP,Chepillo,Chepillo,0822N 07850W
PA,CHO,Chepo,Chepo,0744N 08049W
PA,CHE,Chepo,Chepo,0910N 07906W
PA,CHC,Chicá,Chica,0840N 07956W
PA,CGA,Chiguirí Arriba,Chiguiri Arriba,0840N 08011W
PA,CHB,Chilibre,Chilibre,0910N 07937W
PA,CHI,Chilibre,Chilibre,0909N 07937W
PA,CHN,Chimán,Chiman,0843N 07838W
PA,CHQ,Chiriquí,Chiriqui,0923N 08220W
PA,CHG,Chiriquí Grande,Chiriqui Grande,0857N 08207W
PA,CTD,Chitre,Chitre,0758N 08026W
PA,CML,Chumical,Chumical,0830N 08232W
PA,CUP,Chupá,Chupa,0748N 08035W
PA,CPP,Chupampa,Chupampa,0805N 08047W
PA,CLS,Cirí de Los Sotos,Ciri de Los Sotos,0858N 08005W
PA,CRP,Cirí Grande,Ciri Grande,0852N 08003W
PA,CRT,Ciruelito,Ciruelito,0827N 08027W
PA,CCG,Cochigro,Cochigro,0918N 08233W
PA,CCL,Coclé,Cocle,0827N 08026W
PA,CCN,Coclé del Norte,Cocle del Norte,0905N 08035W
PA,CSO,Coco Solo,Coco Solo,
PA,CLI,Cocoli,Cocoli,0859N 07935W
PA,ONX,Colón,Colon,0921N 07952W
PA,CFZ,Colón Free Zone,Colon Free Zone,0921N 07954W
PA,OTD,Contadora,Contadora,
PA,CZJ,Corazón de Jesús,Corazon de Jesus,0927N 07835W
PA,CZO,Corozal,Corozal,0859N 07934W
PA,COZ,Corozal,Corozal,0805N 08126W
PA,CRZ,Corozal,Corozal,0745N 08029W
PA,CFL,Corral Falso,Corral Falso,0852N 07943W
PA,CTB,Cristóbal,Cristobal,0921N 07954W
PA,CUC,Cucunatí,Cucunati,0834N 07815W
PA,CUR,Curundu,Curundu,0859N 07933W
PA,DAV,David,David,
PA,DIV,Divalá,Divala,0825N 08243W
PA,DVA,Divisa,Divisa,0808N 08041W
PA,DLG,Dolega,Dolega,0834N 08225W
PA,DMN,Dominical,Dominical,0840N 08247W
PA,EDF,Edwin Fabrega,Edwin Fabrega,0803N 08101W
PA,ELA,El Alto,El Alto,0831N 08103W
PA,ELM,El Aromillo,El Aromillo,0821N 08109W
PA,ELB,El Barrero,El Barrero,0756N 08031W
PA,EBD,El Bebedero,El Bebedero,0725N 08028W
PA,EBG,El Bongo,El Bongo,0835N 08237W
PA,ECC,El Cacao,El Cacao,0730N 08033W
PA,ECA,El Cacao,El Cacao,0846N 08001W
PA,ECL,El Calabacito,El Calabacito,0743N 08036W
PA,ELF,El Cañafístulo,El Canafistulo,0737N 08014W
PA,ELC,El Cangrejo,El Cangrejo,0859N 07932W
PA,ELN,El Caño,El Cano,0824N 08031W
PA,ELP,El Capurí,El Capuri,0743N 08039W
PA,ELT,El Carate,El Carate,0744N 08018W
PA,ECD,El Cedro,El Cedro,0741N 08039W
PA,ECR,El Cedro,El Cedro,0747N 08032W
PA,ECH,El Chirú,El Chiru,0824N 08012W
PA,ERR,El Chorrillo,El Chorrillo,0857N 07932W
PA,ECI,El Cirial (Isla Iguana),El Cirial (Isla Iguana),0737N 07959W
PA,ECU,El Ciruelito,El Ciruelito,0833N 08007W
PA,ELO,El Cocal,El Cocal,0744N 08017W
PA,CCO,El Coco,El Coco,0824N 08021W
PA,ECO,El Coco,El Coco,0852N 07948W
PA,ECP,El Copé,El Cope,0826N 08041W
PA,ECT,El Cortezo,El Cortezo,0726N 08038W
PA,ECS,El Cristo,El Cristo,0815N 08037W
PA,DOR,El Dorado,El Dorado,0901N 07933W
PA,EJO,El Ejido,El Ejido,0755N 08023W
PA,EEP,El Empalme,El Empalme,0925N 08231W
PA,EES,El Espinal,El Espinal,0752N 08021W
PA,EEN,El Espino,El Espino,0829N 08001W
PA,EGB,El Guabo,El Guabo,0905N 08005W
PA,EGU,El Guásimo,El Guasimo,0748N 08032W
PA,EGL,El Guayabal,El Guayabal,0754N 08031W
PA,EHR,El Harino,El Harino,0837N 08034W
PA,ELH,El Higo,El Higo,0829N 08213W
PA,LHI,El Higo,El Higo,0813N 08119W
PA,EHI,El Higo,El Higo,0827N 08002W
PA,LLI,El Líbano,El Libano,0837N 07950W
PA,ELL,El Limón,El Limon,0836N 08022W
PA,LLL,El Llano,El Llano,0916N 07941W
PA,EMC,El Macano,El Macano,0742N 08024W
PA,EMN,El Manantial,El Manantial,0747N 08015W
PA,ENN,El Marañón,El Maranon,0802N 08113W
PA,EMR,El María,El Maria,0802N 08127W
PA,EMZ,El Muñoz,El Munoz,0740N 08019W
PA,ENO,El Nancito,El Nancito,0814N 08144W
PA,EPJ,El Pájaro,El Pajaro,0757N 08035W
PA,EPR,El Palmar,El Palmar,0835N 08042W
PA,EPT,El Pantano,El Pantano,0833N 08104W
PA,EPG,El Pedregoso,El Pedregoso,0834N 08024W
PA,EPD,El Pedregoso,El Pedregoso,0742N 08020W
PA,EPH,El Picacho,El Picacho,0835N 08030W
PA,EPC,El Picador,El Picador,0821N 08115W
PA,PVE,El Porvenir,El Porvenir,0816N 08251W
PA,PRR,El Potrero,El Potrero,0822N 08049W
PA,PTR,El Potrero,El Potrero,0831N 08032W
PA,EPO,El Prado,El Prado,0814N 08130W
PA,EPU,El Puerto,El Puerto,0721N 08054W
PA,ELE,El Real,El Real,
PA,RSM,El Real de Santa María,El Real de Santa Maria,0808N 07743W
PA,RNN,El Rincon,El Rincon,0810N 08131W
PA,ETJ,El Tejar,El Tejar,0826N 08234W
PA,ETR,El Toro,El Toro,0745N 08052W
PA,EVL,El Valle,El Valle,0836N 08008W
PA,EVO,El Veladero,El Veladero,0826N 08217W
PA,EDC,Entradero del Castillo,Entradero del Castillo,0751N 08051W
PA,ESC,Escobal,Escobal,0908N 07957W
PA,FEL,Felipillo,Felipillo,0906N 07918W
PA,FSM,Finca Santa Mónica,Finca Santa Monica,0822N 08012W
PA,FLZ,Flores,Flores,0729N 08024W
PA,HOW,Fort Kobbe,Fort Kobbe,
PA,FOS,Fort Sherman,Fort Sherman,0921N 07957W
PA,FUA,Fuerte Davis,Fuerte Davis,0917N 07954W
PA,GBA,Gamboa,Gamboa,
PA,GHE,Garachiné,Garachine,0804N 07822W
PA,GRR,Garrote,Garrote,0936N 07935W
PA,GTN,Gatun,Gatun,
PA,GBE,Gobea,Gobea,0910N 08014W
PA,GMZ,Gómez,Gomez,0834N 08244W
PA,GVZ,Gonzalo Vásquez,Gonzalo Vasquez,0825N 07827W
PA,GBL,Guabal,Guabal,0834N 08232W
PA,GBT,Guabito,Guabito,0929N 08236W
PA,GUA,Guaca,Guaca,0833N 08233W
PA,GLP,Guadalupe,Guadalupe,0851N 07948W
PA,G8L,Gualaca,Gualaca,0832N 08218W
PA,GRE,Guararé,Guarare,0749N 08017W
PA,GAR,Guararé Arriba,Guarare Arriba,0749N 08022W
PA,GRA,Guarumal,Guarumal,0748N 08115W
PA,GRL,Guarumal,Guarumal,0821N 08232W
PA,GYL,Guayabal,Guayabal,0837N 08235W
PA,GYO,Guayabito,Guayabito,0832N 08000W
PA,GZN,Guzmán,Guzman,0831N 08035W
PA,HER,Herrera,Herrera,0750N 08040W
PA,HCC,Hicaco,Hicaco,0739N 08112W
PA,HRC,Horconcitos,Horconcitos,0819N 08210W
PA,ARD,Howard,Howard,0855N 07936W
PA,IDC,Isla de Cañas,Isla de Canas,0725N 08019W
PA,IGA,Isla Gobernadora,Isla Gobernadora,0733N 08112W
PA,IGE,Isla Grande,Isla Grande,0938N 07934W
PA,JQE,Jaqué,Jaque,0731N 07810W
PA,JUY,Juay,Juay,0817N 08157W
PA,JFP,Justo Fidel Palacios,Justo Fidel Palacios,0819N 08132W
PA,LRN,La Arena,La Arena,0847N 07951W
PA,LAA,La Arenosa,La Arenosa,0859N 08007W
PA,CAR,La Carrasquilla,La Carrasquilla,0859N 07931W
PA,LCR,La Carrillo,La Carrillo,0758N 08053W
PA,CRR,La Chorrera,La Chorrera,0803N 08050W
PA,LCA,La Colorada,La Colorada,0801N 08059W
PA,LCL,La Colorada,La Colorada,0749N 08033W
PA,LCO,La Concepcion,La Concepcion,0831N 08237W
PA,LEN,La Encantada,La Encantada,0906N 08012W
PA,LEA,La Enea,La Enea,0750N 08016W
PA,LAE,La Ensenada,La Ensenada,0821N 07850W
PA,LEM,La Esmeralda,La Esmeralda,0816N 07855W
PA,LSS,La Espigadilla,La Espigadilla,0753N 08023W
PA,LES,La Estrella,La Estrella,0831N 08240W
PA,LGA,La Garceana,La Garceana,0756N 08100W
PA,LGR,La Garita,La Garita,0731N 08000W
PA,LGL,La Gloria,La Gloria,0859N 08214W
PA,LGU,La Guinea,La Guinea,0820N 07855W
PA,LLU,La Laguna,La Laguna,0820N 08044W
PA,LLG,La Laguna,La Laguna,0836N 08003W
PA,LMS,La Mesa,La Mesa,0911N 07916W
PA,LME,La Mesa,La Mesa,0740N 08038W
PA,LAM,La Miel,La Miel,0726N 08005W
PA,LML,La Miel,La Miel,0733N 08020W
PA,LMT,La Montañuela,La Montanuela,0744N 08035W
PA,PLP,La Palma,La Palma,
PA,LPL,La Palma,La Palma,0732N 08020W
PA,LPA,La Pasera,La Pasera,0748N 08018W
PA,LPN,La Peña,La Pena,0808N 08102W
PA,LPT,La Pintada,La Pintada,0836N 08027W
PA,LRC,La Raya de Calobre,La Raya de Calobre,0813N 08050W
PA,LRS,La Raya de Santa María,La Raya de Santa Maria,0810N 08049W
PA,LDD,La Soledad,La Soledad,0752N 08116W
PA,LSD,La Soledad,La Soledad,0808N 08059W
PA,LTZ,La Tiza,La Tiza,0745N 08017W
PA,LTR,La Trinidad,La Trinidad,0852N 08000W
PA,LTO,La Tronosa,La Tronosa,0726N 08035W
PA,LVS,La Villa de los Santos,La Villa de los Santos,0758N 08024W
PA,LYE,La Yeguada,La Yeguada,0827N 08052W
PA,LZA,La Zanguenga,La Zanguenga,0857N 07952W
PA,LJA,Lajamina,Lajamina,0735N 08008W
PA,LJT,Lajas de Tolé,Lajas de Tole,0810N 08141W
PA,LCB,Las Cabras,Las Cabras,0753N 08033W
PA,LAC,Las Cruces,Las Cruces,0818N 08117W
PA,LCU,Las Cruces,Las Cruces,0750N 08026W
PA,LUM,Las Cumbres,Las Cumbres,0905N 07932W
PA,LDE,Las Delicias,Las Delicias,0831N 07805W
PA,LAG,Las Guabas,Las Guabas,0749N 08029W
PA,LGI,Las Guías,Las Guias,0834N 08007W
PA,LHU,Las Huacas,Las Huacas,0754N 08108W
PA,LJS,Las Lajas,Las Lajas,0815N 08152W
PA,LAJ,Las Lajas,Las Lajas,0833N 07956W
PA,LAS,Las Lomas,Las Lomas,0735N 08004W
PA,LLO,Las Lomas,Las Lomas,0826N 08224W
PA,LMN,Las Mañanitas,Las Mananitas,0905N 07924W
PA,LMG,Las Margaritas,Las Margaritas,0911N 07905W
PA,MNP,Las Minas,Las Minas,
PA,LOA,Las Ollas Arriba,Las Ollas Arriba,0848N 07954W
PA,LAP,Las Palmas,Las Palmas,0758N 08041W
PA,LPS,Las Palmas,Las Palmas,0741N 08030W
PA,LLT,Las Palmitas,Las Palmitas,0746N 08018W
PA,LTB,Las Tablas,Las Tablas,0746N 08017W
PA,LAT,Las Trancas,Las Trancas,0744N 08022W
PA,LUV,Las Uvas,Las Uvas,0828N 08000W
PA,LYA,Las Yayas Adentro,Las Yayas Adentro,0856N 07952W
PA,LDC,Lídice,Lidice,0845N 07954W
PA,LLV,Llanito Verde,Llanito Verde,0854N 07953W
PA,LAB,Llano Abajo,Llano Abajo,0747N 08025W
PA,LCZ,Llano de la Cruz,Llano de la Cruz,0758N 08039W
PA,LPI,Llano de Piedra,Llano de Piedra,0740N 08034W
PA,LAN,Llano Grande,Llano Grande,0815N 08108W
PA,LGN,Llano Grande,Llano Grande,0838N 08027W
PA,LLA,Llano Grande,Llano Grande,0758N 08042W
PA,LRG,Llano Largo,Llano Largo,0754N 08026W
PA,LST,Llano Santo,Llano Santo,0811N 08044W
PA,LOL,Lolá,Lola,0806N 08128W
PA,LOG,Los Algarrobos,Los Algarrobos,0807N 08101W
PA,LAL,Los Algarrobos,Los Algarrobos,0830N 08226W
PA,LSA,Los Anastacios,Los Anastacios,0832N 08225W
PA,LGE,Los Ángeles,Los Angeles,0831N 08212W
PA,LCS,Los Canelos,Los Canelos,0807N 08042W
PA,LCT,Los Castillos,Los Castillos,0801N 08107W
PA,LCP,Los Cerros de Paja,Los Cerros de Paja,0743N 08040W
PA,LDS,Los Destiladeros,Los Destiladeros,0728N 08003W
PA,LHA,Los Hatillos,Los Hatillos,0819N 08059W
PA,LON,Los Llanitos,Los Llanitos,0836N 08006W
PA,LMI,Los Milagros,Los Milagros,0809N 08106W
PA,LNR,Los Naranjos,Los Naranjos,0848N 08227W
PA,LOO,Los Olivos,Los Olivos,0755N 08029W
PA,LSP,Los Pozos,Los Pozos,0747N 08038W
PA,PZB,Los Santos,Los Santos,0756N 08025W
PA,LOU,Los Uveros,Los Uveros,0832N 08023W
PA,LVA,Los Valles,Los Valles,0826N 08112W
PA,MAC,Macaracas,Macaracas,0744N 08033W
PA,MAD,Madroño,Madrono,0917N 07908W
PA,MPI,Mamitupo,Mamitupo,
PA,MIT,Manzanillo,Manzanillo,
PA,PAC,Marcos A. Gelabert International Apt/Panamá,Marcos A. Gelabert International Apt/Panama,0858N 07932W
PA,MCH,María Chiquita,Maria Chiquita,0926N 07945W
PA,MAR,Mariabé,Mariabe,0735N 08004W
PA,MEL,Melones,Melones,0848N 07936W
PA,MEN,Menchaca,Menchaca,0752N 08046W
PA,MED,Mendoza,Mendoza,0900N 07950W
PA,MET,Metetí,Meteti,0830N 07758W
PA,MDB,Miguel de la Borda,Miguel de la Borda,0909N 08019W
PA,MFS,Miraflores,Miraflores,
PA,MIA,Miramar,Miramar,0935N 07920W
PA,MOG,Mogollon,Mogollon,0739N 08028W
PA,MON,Monjarás,Monjaras,0823N 08052W
PA,MOL,Monte Lirio,Monte Lirio,0914N 07951W
PA,MNJ,Montijo,Montijo,0759N 08103W
PA,MPP,Mulatupo,Mulatupo,
PA,NGN,Narganá,Nargana,0927N 07835W
PA,NDD,Nombre de Dios,Nombre de Dios,0935N 07928W
PA,NUA,Nuario,Nuario,0732N 08019W
PA,NGA,Nueva Gorgona,Nueva Gorgona,0833N 07952W
PA,NPR,Nueva Providencia,Nueva Providencia,0915N 07948W
PA,NCH,Nuevo Chagres,Nuevo Chagres,0914N 08005W
PA,NEM,Nuevo Emperador,Nuevo Emperador,0859N 07943W
PA,NSJ,Nuevo San Juan,Nuevo San Juan,0913N 07939W
PA,OCU,Ocú,Ocu,0757N 08047W
PA,OLA,Olá,Ola,0825N 08039W
PA,ORI,Oria,Oria,0729N 08011W
PA,OTO,Otoque Occidente,Otoque Occidente,0836N 07937W
PA,OTQ,Otoque Oriente,Otoque Oriente,0836N 07936W
PA,PCO,Pacora,Pacora,0825N 08149W
PA,PCR,Pacora,Pacora,0905N 07917W
PA,PAJ,Paja de Sombrero,Paja de Sombrero,0841N 08219W
PA,PAL,Palenque,Palenque,0912N 07941W
PA,PLB,Palmas Bellas,Palmas Bellas,0913N 08005W
PA,PLM,Palmira,Palmira,0933N 07913W
PA,PMR,Palmira,Palmira,0843N 08227W
PA,PMA,Palmira,Palmira,0740N 08021W
PA,PLG,Palo Grande,Palo Grande,0820N 08236W
PA,PCN,Panama Canal,Panama Canal,0904N 07940W
PA,PPF,Panama Pacifico,Panama Pacifico,0854N 07935W
PA,PTY,"Panamá, Ciudad de","Panama, Ciudad de",0858N 07932W
PA,PAI,Paraiso,Paraiso,
PA,PRA,Paraíso,Paraiso,0840N 08235W
PA,PRO,Paraíso,Paraiso,0741N 08010W
PA,PIS,París,Paris,0803N 08033W
PA,PAR,Parita,Parita,0800N 08031W
PA,PTL,Paritilla,Paritilla,0738N 08010W
PA,PLF,Parque Lefevre,Parque Lefevre,0901N 07929W
PA,PSG,Pásiga,Pasiga,0856N 07854W
PA,PYA,Paya,Paya,0758N 07724W
PA,PAY,Payardi,Payardi,
PA,PDS,Pedasí,Pedasi,0731N 08002W
PA,PED,Pedregal,Pedregal,0822N 08226W
PA,PDL,Pedregal,Pedregal,0718N 08026W
PA,PDG,Pedregal,Pedregal,0904N 07926W
PA,PDE,Pedregal,Pedregal,0831N 08003W
PA,PDR,Pedregal,Pedregal,0815N 07856W
PA,POE,Pedro Miguel,Pedro Miguel,
PA,PNB,Peña Blanca,Pena Blanca,0743N 08017W
PA,PNC,Peñas Chatas,Penas Chatas,0801N 08048W
PA,PEN,Penonome,Penonome,0831N 08022W
PA,PEL,Perales,Perales,0746N 08019W
PA,PES,Pesé,Pese,0754N 08037W
PA,PNA,Piña,Pina,0916N 08002W
PA,PGA,Pinogana,Pinogana,0808N 07741W
PA,PXV,Pixvae,Pixvae,0749N 08134W
PA,COR,Playa Coronado,Playa Coronado,0831N 07953W
PA,PLY,Playa Leona,Playa Leona,0847N 07946W
PA,PYC,Playón Chico,Playon Chico,0918N 07814W
PA,PLZ,Plaza de Caisán,Plaza de Caisan,0844N 08249W
PA,PCI,Pocrí,Pocri,0739N 08007W
PA,PTB,Portobelillo,Portobelillo,0801N 08036W
PA,PBE,Portobelo,Portobelo,0933N 07939W
PA,PRS,Potrerillos,Potrerillos,0820N 08056W
PA,PAB,Potrerillos Abajo,Potrerillos Abajo,0839N 08229W
PA,PDC,Potrero de Caña,Potrero de Cana,0818N 08143W
PA,POT,Potuga,Potuga,0804N 08037W
PA,PZC,Progreso,Progreso,0827N 08250W
PA,PUC,Púcuro,Pucuro,0801N 07730W
PA,PVO,Pueblo Nuevo,Pueblo Nuevo,0902N 07950W
PA,PAE,Puerto Almirante,Puerto Almirante,0917N 08224W
PA,AML,Puerto Armuelles,Puerto Armuelles,
PA,PCA,Puerto Caimito,Puerto Caimito,0852N 07943W
PA,PUT,Puerto Escondido,Puerto Escondido,0726N 08004W
PA,LIO,Puerto Limón,Puerto Limon,0800N 08029W
PA,MAZ,Puerto Mariato,Puerto Mariato,0740N 08100W
PA,PUE,Puerto Obaldía,Puerto Obaldia,0840N 07725W
PA,PUP,Puerto Pilón,Puerto Pilon,0921N 07947W
PA,PPA,Puerto Piña,Puerto Pina,0735N 07811W
PA,PVL,Puerto Vidal,Puerto Vidal,0803N 08136W
PA,PCH,Punta Chame,Punta Chame,0839N 07942W
PA,PUL,Punta Laurel,Punta Laurel,0908N 08208W
PA,PTM,Punta Mala,Punta Mala,0728N 08000W
PA,PRB,Punta Róbalo,Punta Robalo,0902N 08215W
PA,PTG,Punta Tigre,Punta Tigre,0827N 08316W
PA,QDO,Quebrada de Oro,Quebrada de Oro,0802N 08123W
PA,QDP,Quebrada de Piedra,Quebrada de Piedra,0806N 08141W
PA,QDR,Quebrada del Rosario Arriba,Quebrada del Rosario Arriba,0743N 08045W
PA,QEC,Quebrada El Ciprián,Quebrada El Ciprian,0742N 08046W
PA,QUB,Quebro,Quebro,0743N 08041W
PA,QVL,Querévalo,Querevalo,0822N 08231W
PA,RBA,Rambala,Rambala,0855N 08209W
PA,RMT,Renacimiento,Renacimiento,0849N 08251W
PA,RIN,Rincón,Rincon,0828N 08217W
PA,RHO,Rincón Hondo,Rincon Hondo,0750N 08036W
PA,RLO,Rincón Largo,Rincon Largo,0809N 08103W
PA,RAB,Río Abajo,Rio Abajo,0901N 07930W
PA,RIZ,Río Azúcar,Rio Azucar,0926N 07838W
PA,RCA,Rio Congo Arriba,Rio Congo Arriba,0845N 07823W
PA,GDE,Río Grande,Rio Grande,0743N 08121W
PA,PGR,Río Grande,Rio Grande,0825N 08029W
PA,RHA,Río Hato,Rio Hato,0832N 08010W
PA,RHD,Río Hondo,Rio Hondo,0743N 08021W
PA,RID,Río Indio,Rio Indio,0845N 08008W
PA,RSO,Rio Sereno,Rio Sereno,0849N 08252W
PA,RSI,Río Sidra,Rio Sidra,0927N 07850W
PA,RIT,Rio Tigre,Rio Tigre,
PA,RIO,Río Viejo de los Valdés,Rio Viejo de los Valdes,0726N 08028W
PA,ROD,Rodman,Rodman,0857N 07934W
PA,RUD,Rodolfo Aguilar Delgado,Rodolfo Aguilar Delgado,0835N 08208W
PA,ROU,Rousseau,Rousseau,0858N 07935W
PA,SBT,Sabanitas,Sabanitas,0920N 07948W
PA,SAB,Saboga,Saboga,0838N 07904W
PA,SJL,Sajalices,Sajalices,0841N 07952W
PA,SAJ,Sajalices,Sajalices,0841N 07952W
PA,SLM,Salamanca,Salamanca,0920N 07936W
PA,SAL,Salsipuedes,Salsipuedes,0904N 07925W
PA,SLD,Salud,Salud,0912N 08007W
PA,SAX,Sambu,Sambu,
PA,SNA,San Andrés,San Andres,0836N 08244W
PA,SBA,San Bartolo,San Bartolo,0813N 08116W
PA,SCR,San Carlos,San Carlos,0831N 08230W
PA,SFX,San Félix,San Felix,0817N 08152W
PA,SFA,San Francisco,San Francisco,0815N 08058W
PA,SJE,San José,San Jose,0822N 08124W
PA,SNJ,San José,San Jose,0829N 08049W
